ds,Category,y,is_holiday,is_payday,day_of_week,day_name,month,quarter,year,is_weekend,y_original,y_capped,is_outlier,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2018-04-28,Furniture,0.0,0.0,0.0,5,Saturday,4,2,2018,1,0.0,0.0,0,359.8456,1071.42,515.074,374.0169428571427,269.95256333333333
2018-04-29,Furniture,1048.35,0.0,1.0,6,Sunday,4,2,2018,1,1048.35,1048.35,0,0.0,272.632,196.45,220.95694285714265,269.95256333333333
2018-04-30,Furniture,309.344,0.0,1.0,0,Monday,4,2,2018,0,309.344,309.344,0,1048.35,567.2520000000001,102.833,331.7737999999998,301.75756333333334
2018-05-01,Furniture,4051.5339999999997,1.0,1.0,1,Tuesday,5,2,2018,0,4051.5339999999997,1576.8974999999996,1,309.344,0.0,278.664,294.9297999999998,302.1986033333333
2018-05-02,Furniture,129.93,0.0,1.0,2,Wednesday,5,2,2018,0,129.93,129.93,0,1576.8974999999996,344.981,0.0,520.2008714285712,327.1296533333333
2018-05-03,Furniture,405.918,0.0,1.0,3,Thursday,5,2,2018,0,405.918,405.918,0,129.93,1.988,0.0,489.4792999999998,316.89698666666663
2018-05-04,Furniture,300.904,0.0,0.0,4,Friday,5,2,2018,0,300.904,300.904,0,405.918,359.8456,470.394,547.1835857142854,329.57851999999997
2018-05-05,Furniture,89.991,0.0,0.0,5,Saturday,5,2,2018,1,89.991,89.991,0,300.904,0.0,1071.42,538.7633571428569,339.60865333333334
2018-05-06,Furniture,623.4648,0.0,0.0,6,Sunday,5,2,2018,1,623.4648,623.4648,0,89.991,1048.35,272.632,551.6192142857141,342.6083533333333
2018-05-07,Furniture,1962.0900000000001,0.0,0.0,0,Monday,5,2,2018,0,1962.0900000000001,1576.8974999999996,1,623.4648,309.344,567.2520000000001,490.9213285714283,363.39051333333333
2018-05-08,Furniture,176.04999999999998,0.0,0.0,1,Tuesday,5,2,2018,0,176.04999999999998,176.04999999999998,0,1576.8974999999996,1576.8974999999996,0.0,672.0003999999998,378.86888
2018-05-09,Furniture,493.85,0.0,0.0,2,Wednesday,5,2,2018,0,493.85,493.85,0,176.04999999999998,129.93,344.981,471.8793285714283,363.4992133333333
2018-05-10,Furniture,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,493.85,405.918,1.988,523.8678999999997,379.9608799999999
2018-05-11,Furniture,217.97500000000002,0.0,0.0,4,Friday,5,2,2018,0,217.97500000000002,217.97500000000002,0,0.0,300.904,359.8456,465.879614285714,378.32781333333327
2018-05-12,Furniture,328.33000000000004,0.0,0.0,5,Saturday,5,2,2018,1,328.33000000000004,328.33000000000004,0,217.97500000000002,89.991,0.0,454.032614285714,385.5936466666666
2018-05-13,Furniture,458.43,0.0,0.0,6,Sunday,5,2,2018,1,458.43,458.43,0,328.33000000000004,623.4648,1048.35,488.08104285714256,396.53797999999995
2018-05-14,Furniture,1179.6699999999998,0.0,0.0,0,Monday,5,2,2018,0,1179.6699999999998,1179.6699999999998,0,458.43,1576.8974999999996,309.344,464.50464285714264,397.26217999999994
2018-05-15,Furniture,303.544,0.0,0.0,1,Tuesday,5,2,2018,0,303.544,303.544,0,1179.6699999999998,176.04999999999998,1576.8974999999996,407.75785714285695,419.41537999999997
2018-05-16,Furniture,0.0,0.0,0.0,2,Wednesday,5,2,2018,0,0.0,0.0,0,303.544,493.85,129.93,425.97128571428544,422.98517999999996
2018-05-17,Furniture,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,0.0,0.0,405.918,355.4212857142855,419.5574133333333
2018-05-18,Furniture,342.0,0.0,0.0,4,Friday,5,2,2018,0,342.0,342.0,0,0.0,217.97500000000002,300.904,355.4212857142855,410.26861333333335
2018-05-19,Furniture,2624.58,0.0,0.0,5,Saturday,5,2,2018,1,2624.58,1576.8974999999996,1,342.0,328.33000000000004,89.991,373.13914285714264,421.6686133333333
2018-05-20,Furniture,525.2520000000001,0.0,0.0,6,Sunday,5,2,2018,1,525.2520000000001,525.2520000000001,0,1576.8974999999996,458.43,623.4648,551.5059285714283,474.2318633333333
2018-05-21,Furniture,520.05,0.0,0.0,0,Monday,5,2,2018,0,520.05,520.05,0,525.2520000000001,1179.6699999999998,1576.8974999999996,561.0519285714282,476.0604633333333
2018-05-22,Furniture,181.986,0.0,0.0,1,Tuesday,5,2,2018,0,181.986,181.986,0,520.05,303.544,176.04999999999998,466.82049999999975,457.6814633333333
2018-05-23,Furniture,171.288,0.0,0.0,2,Wednesday,5,2,2018,0,171.288,171.288,0,181.986,0.0,493.85,449.45507142857116,454.65993
2018-05-24,Furniture,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,171.288,0.0,0.0,473.92478571428546,441.4611299999999
2018-05-25,Furniture,18.84,0.0,1.0,4,Friday,5,2,2018,0,18.84,18.84,0,0.0,342.0,217.97500000000002,473.92478571428546,441.4611299999999
2018-05-26,Furniture,0.0,0.0,0.0,5,Saturday,5,2,2018,1,0.0,0.0,0,18.84,1576.8974999999996,328.33000000000004,427.7590714285712,430.5897633333333
2018-05-27,Furniture,512.3,0.0,1.0,6,Sunday,5,2,2018,1,512.3,512.3,0,0.0,525.2520000000001,458.43,202.4879999999998,430.5234966666666
2018-05-28,Furniture,799.689,0.0,1.0,0,Monday,5,2,2018,0,799.689,799.689,0,512.3,520.05,1179.6699999999998,200.63771428571408,435.60531
2018-05-29,Furniture,71.664,1.0,1.0,1,Tuesday,5,2,2018,0,71.664,71.664,0,799.689,181.986,303.544,240.58614285714268,462.26160999999996
2018-05-30,Furniture,468.2284,0.0,1.0,2,Wednesday,5,2,2018,0,468.2284,468.2284,0,71.664,171.288,0.0,224.82585714285696,429.7054099999999
2018-05-31,Furniture,0.0,0.0,0.0,3,Thursday,5,2,2018,0,0.0,0.0,0,468.2284,0.0,0.0,267.2459142857141,435.00155666666654
2018-06-01,Furniture,0.0,0.0,0.0,4,Friday,6,2,2018,0,0.0,0.0,0,0.0,18.84,342.0,267.2459142857141,382.4383066666666
2018-06-02,Furniture,0.0,0.0,0.0,5,Saturday,6,2,2018,1,0.0,0.0,0,0.0,0.0,1576.8974999999996,264.55448571428553,378.1073066666666
2018-06-03,Furniture,661.504,0.0,1.0,6,Sunday,6,2,2018,1,661.504,661.504,0,0.0,512.3,525.2520000000001,264.55448571428553,364.5767066666666
2018-06-04,Furniture,62.32,0.0,0.0,0,Monday,6,2,2018,0,62.32,62.32,0,661.504,799.689,520.05,285.86934285714267,376.5967066666666
2018-06-05,Furniture,0.0,0.0,0.0,1,Tuesday,6,2,2018,0,0.0,0.0,0,62.32,71.664,181.986,180.5309142857141,375.6743399999999
2018-06-06,Furniture,4.95,0.0,0.0,2,Wednesday,6,2,2018,0,4.95,4.95,0,0.0,468.2284,171.288,170.29319999999979,354.89217999999994
2018-06-07,Furniture,0.0,0.0,0.0,3,Thursday,6,2,2018,0,0.0,0.0,0,4.95,0.0,0.0,104.11057142857122,302.49393
2018-06-08,Furniture,1497.666,0.0,0.0,4,Friday,6,2,2018,0,1497.666,1497.666,0,0.0,0.0,18.84,104.11057142857122,296.6255966666667
2018-06-09,Furniture,132.901,0.0,0.0,5,Saturday,6,2,2018,1,132.901,132.901,0,1497.666,0.0,0.0,318.06285714285696,330.08612999999997
2018-06-10,Furniture,514.165,0.0,0.0,6,Sunday,6,2,2018,1,514.165,514.165,0,132.901,661.504,512.3,337.0487142857141,334.51616333333334
2018-06-11,Furniture,455.212,0.0,0.0,0,Monday,6,2,2018,0,455.212,455.212,0,514.165,62.32,799.689,316.0002857142855,344.38916333333333
2018-06-12,Furniture,1337.124,0.0,0.0,1,Tuesday,6,2,2018,0,1337.124,1337.124,0,455.212,0.0,71.664,372.12771428571403,348.6185633333333
2018-06-13,Furniture,761.4380000000001,0.0,0.0,2,Wednesday,6,2,2018,0,761.4380000000001,761.4380000000001,0,1337.124,4.95,468.2284,563.1454285714283,377.9083633333333
2018-06-14,Furniture,0.0,0.0,0.0,3,Thursday,6,2,2018,0,0.0,0.0,0,761.4380000000001,0.0,0.0,671.2151428571426,363.96729666666664
2018-06-15,Furniture,928.2079999999999,1.0,0.0,4,Friday,6,2,2018,0,928.2079999999999,928.2079999999999,0,0.0,1497.666,0.0,671.2151428571426,353.8491633333333
2018-06-16,Furniture,1514.92,1.0,0.0,5,Saturday,6,2,2018,1,1514.92,1514.92,0,928.2079999999999,132.901,0.0,589.8639999999998,384.78943
2018-06-17,Furniture,155.25,0.0,0.0,6,Sunday,6,2,2018,1,155.25,155.25,0,1514.92,514.165,661.504,787.2952857142856,435.28676333333334
2018-06-18,Furniture,917.9235,0.0,0.0,0,Monday,6,2,2018,0,917.9235,917.9235,0,155.25,455.212,62.32,736.021714285714,429.0617633333333
2018-06-19,Furniture,1256.385,0.0,0.0,1,Tuesday,6,2,2018,0,1256.385,1256.385,0,917.9235,1337.124,0.0,802.1233571428571,407.0959633333333
2018-06-20,Furniture,0.0,0.0,0.0,2,Wednesday,6,2,2018,0,0.0,0.0,0,1256.385,761.4380000000001,4.95,790.589214285714,431.46706333333333
2018-06-21,Furniture,17.92,0.0,0.0,3,Thursday,6,2,2018,0,17.92,17.92,0,0.0,0.0,0.0,681.8123571428569,414.13206333333335
2018-06-22,Furniture,487.96,0.0,0.0,4,Friday,6,2,2018,0,487.96,487.96,0,17.92,928.2079999999999,1497.666,684.3723571428569,408.66319666666664
2018-06-23,Furniture,0.0,0.0,0.0,5,Saturday,6,2,2018,1,0.0,0.0,0,487.96,1514.92,132.901,621.4797857142855,419.21892999999994
2018-06-24,Furniture,449.454,0.0,0.0,6,Sunday,6,2,2018,1,449.454,449.454,0,0.0,155.25,514.165,405.0626428571427,419.21892999999994
2018-06-25,Furniture,1272.184,0.0,1.0,0,Monday,6,2,2018,0,1272.184,1272.184,0,449.454,917.9235,455.212,447.0917857142855,433.57273000000004
2018-06-26,Furniture,800.0020000000001,0.0,1.0,1,Tuesday,6,2,2018,0,800.0020000000001,800.0020000000001,0,1272.184,1256.385,1337.124,497.7004285714284,475.9788633333334
2018-06-27,Furniture,317.94599999999997,1.0,1.0,2,Wednesday,6,2,2018,0,317.94599999999997,317.94599999999997,0,800.0020000000001,0.0,761.4380000000001,432.50285714285695,485.56893
2018-06-28,Furniture,0.0,0.0,0.0,3,Thursday,6,2,2018,0,0.0,0.0,0,317.94599999999997,17.92,0.0,477.9237142857141,469.51083
2018-06-29,Furniture,1381.2932,0.0,1.0,4,Friday,6,2,2018,0,1381.2932,1381.2932,0,0.0,487.96,928.2079999999999,475.3637142857141,467.12203000000005
2018-06-30,Furniture,2105.661,0.0,1.0,5,Saturday,6,2,2018,1,2105.661,1576.8974999999996,1,1381.2932,0.0,1514.92,602.9827428571426,497.55752333333334
2018-07-01,Furniture,0.0,0.0,0.0,6,Sunday,7,3,2018,1,0.0,0.0,0,1576.8974999999996,449.454,155.25,828.253814285714,550.1207733333334
2018-07-02,Furniture,0.0,0.0,0.0,0,Monday,7,3,2018,0,0.0,0.0,0,0.0,1272.184,917.9235,764.0460999999998,550.1207733333334
2018-07-03,Furniture,1016.678,0.0,1.0,1,Tuesday,7,3,2018,0,1016.678,1016.678,0,0.0,800.0020000000001,1256.385,582.3055285714283,550.1207733333334
2018-07-04,Furniture,0.0,0.0,0.0,2,Wednesday,7,3,2018,0,0.0,0.0,0,1016.678,317.94599999999997,0.0,613.2592428571426,561.9599066666667
2018-07-05,Furniture,332.028,0.0,0.0,3,Thursday,7,3,2018,0,332.028,332.028,0,0.0,0.0,17.92,567.8383857142856,559.8825733333334
2018-07-06,Furniture,361.376,0.0,0.0,4,Friday,7,3,2018,0,361.376,361.376,0,332.028,1381.2932,487.96,615.2709571428569,570.9501733333333
2018-07-07,Furniture,87.21,0.0,0.0,5,Saturday,7,3,2018,1,87.21,87.21,0,361.376,1576.8974999999996,0.0,469.5684999999998,582.8310399999999
2018-07-08,Furniture,484.1,0.0,0.0,6,Sunday,7,3,2018,1,484.1,484.1,0,87.21,0.0,449.454,256.7559999999998,585.73804
2018-07-09,Furniture,526.45,0.0,0.0,0,Monday,7,3,2018,0,526.45,526.45,0,484.1,0.0,1272.184,325.91314285714265,551.9525066666666
2018-07-10,Furniture,18.84,0.0,0.0,1,Tuesday,7,3,2018,0,18.84,18.84,0,526.45,1016.678,800.0020000000001,401.12028571428556,565.0708066666666
2018-07-11,Furniture,0.0,0.0,0.0,2,Wednesday,7,3,2018,0,0.0,0.0,0,18.84,0.0,317.94599999999997,258.57199999999983,548.5599733333333
2018-07-12,Furniture,0.0,0.0,0.0,3,Thursday,7,3,2018,0,0.0,0.0,0,0.0,332.028,0.0,258.5719999999998,533.38624
2018-07-13,Furniture,91.008,0.0,0.0,4,Friday,7,3,2018,0,91.008,91.008,0,0.0,361.376,1381.2932,211.1394285714284,488.81544
2018-07-14,Furniture,692.45,0.0,0.0,5,Saturday,7,3,2018,1,692.45,692.45,0,91.008,87.21,1576.8974999999996,172.51542857142837,466.46777333333335
2018-07-15,Furniture,1847.529,0.0,0.0,6,Sunday,7,3,2018,1,1847.529,1576.8974999999996,1,692.45,484.1,0.0,258.97828571428556,489.54943999999995
2018-07-16,Furniture,71.372,0.0,0.0,0,Monday,7,3,2018,0,71.372,71.372,0,1576.8974999999996,526.45,0.0,415.092214285714,511.1724233333333
2018-07-17,Furniture,1241.149,0.0,0.0,1,Tuesday,7,3,2018,0,1241.149,1241.149,0,71.372,18.84,1016.678,350.08107142857114,463.05415666666664
2018-07-18,Furniture,1473.888,0.0,0.0,2,Wednesday,7,3,2018,0,1473.888,1473.888,0,1241.149,0.0,0.0,524.6966428571426,499.25078999999994
2018-07-19,Furniture,0.0,0.0,0.0,3,Thursday,7,3,2018,0,0.0,0.0,0,1473.888,0.0,332.028,735.2520714285712,517.7829399999999
2018-07-20,Furniture,539.4159999999999,0.0,0.0,4,Friday,7,3,2018,0,539.4159999999999,539.4159999999999,0,0.0,91.008,361.376,735.2520714285712,475.90344
2018-07-21,Furniture,661.44,0.0,0.0,5,Saturday,7,3,2018,1,661.44,661.44,0,539.4159999999999,692.45,87.21,799.310357142857,493.8839733333333
2018-07-22,Furniture,526.344,0.0,0.0,6,Sunday,7,3,2018,1,526.344,526.344,0,661.44,1576.8974999999996,484.1,794.8803571428568,515.3346399999999
2018-07-23,Furniture,0.0,0.0,0.0,0,Monday,7,3,2018,0,0.0,0.0,0,526.344,71.372,526.45,644.8012857142855,516.6141066666667
2018-07-24,Furniture,0.0,0.0,0.0,1,Tuesday,7,3,2018,0,0.0,0.0,0,0.0,1241.149,18.84,634.6052857142855,516.6141066666667
2018-07-25,Furniture,456.79999999999995,0.0,1.0,2,Wednesday,7,3,2018,0,456.79999999999995,456.79999999999995,0,0.0,1473.888,0.0,457.29828571428556,501.63230666666664
2018-07-26,Furniture,362.352,0.0,1.0,3,Thursday,7,3,2018,0,362.352,362.352,0,456.79999999999995,0.0,0.0,311.99999999999983,474.45284
2018-07-27,Furniture,129.802,0.0,1.0,4,Friday,7,3,2018,0,129.802,129.802,0,362.352,539.4159999999999,91.008,363.76457142857123,459.8645066666666
2018-07-28,Furniture,0.0,0.0,0.0,5,Saturday,7,3,2018,1,0.0,0.0,0,129.802,661.44,692.45,305.2482857142855,453.59304
2018-07-29,Furniture,418.63,0.0,1.0,6,Sunday,7,3,2018,1,418.63,418.63,0,0.0,526.344,1576.8974999999996,210.75685714285694,453.59304
2018-07-30,Furniture,0.0,0.0,0.0,0,Monday,7,3,2018,0,0.0,0.0,0,418.63,0.0,71.372,195.36914285714263,421.50426666666664
2018-07-31,Furniture,36.96,0.0,1.0,1,Tuesday,7,3,2018,0,36.96,36.96,0,0.0,0.0,1241.149,195.36914285714263,368.94101666666666
2018-08-01,Furniture,0.0,0.0,0.0,2,Wednesday,8,3,2018,0,0.0,0.0,0,36.96,456.79999999999995,1473.888,200.64914285714264,370.1730166666667
2018-08-02,Furniture,0.0,0.0,0.0,3,Thursday,8,3,2018,0,0.0,0.0,0,0.0,362.352,0.0,135.3919999999998,370.1730166666667
2018-08-03,Furniture,307.332,0.0,1.0,4,Friday,8,3,2018,0,307.332,307.332,0,0.0,129.802,539.4159999999999,83.62742857142838,336.28375
2018-08-04,Furniture,0.0,0.0,0.0,5,Saturday,8,3,2018,1,0.0,0.0,0,307.332,0.0,661.44,108.98885714285696,346.52815
2018-08-05,Furniture,0.0,0.0,0.0,6,Sunday,8,3,2018,1,0.0,0.0,0,0.0,418.63,526.344,108.98885714285696,335.46054999999996
2018-08-06,Furniture,161.14000000000001,0.0,0.0,0,Monday,8,3,2018,0,161.14000000000001,161.14000000000001,0,0.0,0.0,0.0,49.18457142857123,323.4146833333333
2018-08-07,Furniture,258.93399999999997,0.0,0.0,1,Tuesday,8,3,2018,0,258.93399999999997,258.93399999999997,0,161.14000000000001,36.96,0.0,72.20457142857124,325.8790166666667
2018-08-08,Furniture,0.0,0.0,0.0,2,Wednesday,8,3,2018,0,0.0,0.0,0,258.93399999999997,0.0,456.79999999999995,103.91514285714265,318.37348333333335
2018-08-09,Furniture,0.0,0.0,0.0,3,Thursday,8,3,2018,0,0.0,0.0,0,0.0,0.0,362.352,103.91514285714265,300.82514999999995
2018-08-10,Furniture,121.3,0.0,0.0,4,Friday,8,3,2018,0,121.3,121.3,0,0.0,307.332,129.802,103.91514285714265,300.19714999999997
2018-08-11,Furniture,0.0,0.0,0.0,5,Saturday,8,3,2018,1,0.0,0.0,0,121.3,0.0,0.0,77.33914285714266,304.24048333333326
2018-08-12,Furniture,1834.8200000000002,0.0,0.0,6,Sunday,8,3,2018,1,1834.8200000000002,1576.8974999999996,1,0.0,0.0,418.63,77.33914285714266,304.24048333333326
2018-08-13,Furniture,455.632,0.0,0.0,0,Monday,8,3,2018,0,455.632,455.632,0,1576.8974999999996,161.14000000000001,0.0,302.610214285714,353.7701333333333
2018-08-14,Furniture,418.296,0.0,0.0,1,Tuesday,8,3,2018,0,418.296,418.296,0,455.632,258.93399999999997,36.96,344.68049999999977,345.8761999999999
2018-08-15,Furniture,0.0,0.0,0.0,2,Wednesday,8,3,2018,0,0.0,0.0,0,418.296,0.0,0.0,367.44649999999973,307.25615
2018-08-16,Furniture,0.0,0.0,0.0,3,Thursday,8,3,2018,0,0.0,0.0,0,0.0,0.0,0.0,367.44649999999973,304.87708333333336
2018-08-17,Furniture,4970.114,1.0,0.0,4,Friday,8,3,2018,0,4970.114,1576.8974999999996,1,0.0,121.3,307.332,367.44649999999973,263.50545
2018-08-18,Furniture,204.38,0.0,0.0,5,Saturday,8,3,2018,1,204.38,204.38,0,1576.8974999999996,0.0,0.0,575.3889999999997,266.93909999999994
2018-08-19,Furniture,0.0,0.0,0.0,6,Sunday,8,3,2018,1,0.0,0.0,0,204.38,1576.8974999999996,0.0,604.5861428571425,273.7517666666666
2018-08-20,Furniture,0.0,0.0,0.0,0,Monday,8,3,2018,0,0.0,0.0,0,0.0,455.632,161.14000000000001,379.3150714285712,255.77123333333333
2018-08-21,Furniture,2070.832,0.0,0.0,1,Tuesday,8,3,2018,0,2070.832,1576.8974999999996,1,0.0,418.296,258.93399999999997,314.2247857142855,233.7232333333333
2018-08-22,Furniture,524.54,1.0,0.0,2,Wednesday,8,3,2018,0,524.54,524.54,0,1576.8974999999996,0.0,0.0,479.7392857142854,268.7416833333333
2018-08-23,Furniture,2.784,0.0,0.0,3,Thursday,8,3,2018,0,2.784,2.784,0,524.54,0.0,0.0,554.6735714285711,286.22634999999997
2018-08-24,Furniture,0.0,0.0,0.0,4,Friday,8,3,2018,0,0.0,0.0,0,2.784,1576.8974999999996,121.3,555.0712857142854,286.31915
2018-08-25,Furniture,130.98,0.0,1.0,5,Saturday,8,3,2018,1,130.98,130.98,0,0.0,204.38,0.0,329.80021428571405,271.0924833333333
2018-08-26,Furniture,64.96,0.0,1.0,6,Sunday,8,3,2018,1,64.96,64.96,0,130.98,0.0,1576.8974999999996,319.3144999999998,263.3800833333333
2018-08-27,Furniture,2037.74,0.0,1.0,0,Monday,8,3,2018,0,2037.74,1576.8974999999996,1,64.96,0.0,455.632,328.59449999999975,261.2186833333333
2018-08-28,Furniture,1137.75,0.0,1.0,1,Tuesday,8,3,2018,0,1137.75,1137.75,0,1576.8974999999996,1576.8974999999996,418.296,553.8655714285711,313.7819333333333
2018-08-29,Furniture,148.02,0.0,1.0,2,Wednesday,8,3,2018,0,148.02,148.02,0,1137.75,524.54,0.0,491.13021428571403,337.7525999999999
2018-08-30,Furniture,0.0,0.0,0.0,3,Thursday,8,3,2018,0,0.0,0.0,0,148.02,2.784,0.0,437.34164285714263,342.68659999999994
2018-08-31,Furniture,569.568,0.0,1.0,4,Friday,8,3,2018,0,569.568,569.568,0,0.0,0.0,1576.8974999999996,436.94392857142833,341.45459999999997
2018-09-01,Furniture,896.72,0.0,1.0,5,Saturday,9,3,2018,1,896.72,896.72,0,569.568,130.98,204.38,518.3107857142854,360.44019999999995
2018-09-02,Furniture,2016.052,0.0,1.0,6,Sunday,9,3,2018,1,2016.052,1576.8974999999996,1,896.72,64.96,0.0,627.702214285714,390.33086666666657
2018-09-03,Furniture,620.631,0.0,1.0,0,Monday,9,3,2018,0,620.631,620.631,0,1576.8974999999996,1576.8974999999996,0.0,843.6932857142854,432.6497166666666
2018-09-04,Furniture,3722.982,0.0,0.0,1,Tuesday,9,3,2018,0,3722.982,1576.8974999999996,1,620.631,1137.75,1576.8974999999996,707.0837857142855,453.33741666666657
2018-09-05,Furniture,0.0,0.0,0.0,2,Wednesday,9,3,2018,0,0.0,0.0,0,1576.8974999999996,148.02,524.54,769.8191428571427,505.90066666666655
2018-09-06,Furniture,0.0,0.0,0.0,3,Thursday,9,3,2018,0,0.0,0.0,0,0.0,0.0,2.784,748.6734285714283,500.5293333333332
2018-09-07,Furniture,470.68800000000005,0.0,0.0,4,Friday,9,3,2018,0,470.68800000000005,470.68800000000005,0,0.0,569.568,0.0,748.6734285714283,491.89819999999986
2018-09-08,Furniture,1000.239,0.0,0.0,5,Saturday,9,3,2018,1,1000.239,1000.239,0,470.68800000000005,896.72,130.98,734.547714285714,507.5877999999999
2018-09-09,Furniture,482.56399999999996,0.0,0.0,6,Sunday,9,3,2018,1,482.56399999999996,482.56399999999996,0,1000.239,1576.8974999999996,64.96,749.3361428571426,540.9290999999998
2018-09-10,Furniture,362.352,0.0,0.0,0,Monday,9,3,2018,0,362.352,362.352,0,482.56399999999996,620.631,1576.8974999999996,593.0027857142856,552.9712333333333
2018-09-11,Furniture,2810.894,1.0,0.0,1,Tuesday,9,3,2018,0,2810.894,1576.8974999999996,1,362.352,1576.8974999999996,1137.75,556.1057857142854,565.0496333333333
2018-09-12,Furniture,8.36,0.0,0.0,2,Wednesday,9,3,2018,0,8.36,8.36,0,1576.8974999999996,0.0,148.02,556.1057857142854,565.0496333333333
2018-09-13,Furniture,0.0,0.0,0.0,3,Thursday,9,3,2018,0,0.0,0.0,0,8.36,0.0,0.0,557.3000714285712,550.1405666666666
2018-09-14,Furniture,830.718,0.0,0.0,4,Friday,9,3,2018,0,830.718,830.718,0,0.0,470.68800000000005,569.568,557.3000714285712,536.1973666666667
2018-09-15,Furniture,2612.768,0.0,0.0,5,Saturday,9,3,2018,1,2612.768,1576.8974999999996,1,830.718,1000.239,896.72,608.7329285714284,563.8879666666667
2018-09-16,Furniture,22.512,0.0,0.0,6,Sunday,9,3,2018,1,22.512,22.512,0,1576.8974999999996,482.56399999999996,1576.8974999999996,691.112714285714,616.4512166666666
2018-09-17,Furniture,2335.29,0.0,0.0,0,Monday,9,3,2018,0,2335.29,1576.8974999999996,1,22.512,362.352,620.631,625.3909999999996,564.6383666666666
2018-09-18,Furniture,30.14,0.0,0.0,1,Tuesday,9,3,2018,0,30.14,30.14,0,1576.8974999999996,1576.8974999999996,1576.8974999999996,798.8974999999997,610.3889499999999
2018-09-19,Furniture,481.804,0.0,0.0,2,Wednesday,9,3,2018,0,481.804,481.804,0,30.14,8.36,0.0,577.9321428571426,611.3936166666665
2018-09-20,Furniture,5496.174,0.0,0.0,3,Thursday,9,3,2018,0,5496.174,1576.8974999999996,1,481.804,0.0,0.0,645.5669999999997,627.4537499999999
2018-09-21,Furniture,0.0,0.0,0.0,4,Friday,9,3,2018,0,0.0,0.0,0,1576.8974999999996,830.718,470.68800000000005,870.8380714285711,627.4537499999999
2018-09-22,Furniture,254.03,0.0,0.0,5,Saturday,9,3,2018,1,254.03,254.03,0,0.0,1576.8974999999996,1000.239,752.1640714285711,609.9690833333332
2018-09-23,Furniture,804.732,0.0,0.0,6,Sunday,9,3,2018,1,804.732,804.732,0,254.03,22.512,482.56399999999996,563.1829999999997,618.34395
2018-09-24,Furniture,1427.24,0.0,0.0,0,Monday,9,3,2018,0,1427.24,1427.24,0,804.732,1576.8974999999996,362.352,674.9287142857139,645.1683499999999
2018-09-25,Furniture,805.7360000000001,0.0,1.0,1,Tuesday,9,3,2018,0,805.7360000000001,805.7360000000001,0,1427.24,30.14,1576.8974999999996,653.5490714285712,688.3770166666666
2018-09-26,Furniture,428.37600000000003,0.0,1.0,2,Wednesday,9,3,2018,0,428.37600000000003,428.37600000000003,0,805.7360000000001,481.804,8.36,764.3484999999997,713.0695499999999
2018-09-27,Furniture,0.0,0.0,0.0,3,Thursday,9,3,2018,0,0.0,0.0,0,428.37600000000003,1576.8974999999996,0.0,756.7159285714284,674.7855
2018-09-28,Furniture,42.016000000000005,0.0,1.0,4,Friday,9,3,2018,0,42.016000000000005,42.016000000000005,0,0.0,0.0,830.718,531.4448571428569,636.8605
2018-09-29,Furniture,553.688,0.0,1.0,5,Saturday,9,3,2018,1,553.688,553.688,0,42.016000000000005,254.03,1576.8974999999996,537.4471428571427,633.3270333333332
2018-09-30,Furniture,0.0,0.0,0.0,6,Sunday,9,3,2018,1,0.0,0.0,0,553.688,804.732,22.512,580.2554285714284,651.7832999999999
2018-10-01,Furniture,559.76,0.0,1.0,0,Monday,10,4,2018,0,559.76,559.76,0,0.0,1427.24,1576.8974999999996,465.2937142857141,632.7976999999998
2018-10-02,Furniture,2758.4640000000004,0.0,1.0,1,Tuesday,10,4,2018,0,2758.4640000000004,1576.8974999999996,1,559.76,805.7360000000001,30.14,341.3679999999998,621.5656999999999
2018-10-03,Furniture,255.20800000000003,0.0,1.0,2,Wednesday,10,4,2018,0,255.20800000000003,255.20800000000003,0,1576.8974999999996,428.37600000000003,481.804,451.53392857142836,621.5656999999999
